ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval,185,KM.TXT,0.37143,0.0922,0.14773,1
,,,,,,
ROUGE-L+StopWordRemoval,186,KM.TXT,0.59091,0.22609,0.32704,1
,,,,,,
ROUGE-1+StopWordRemoval,186,KM.TXT,0.67391,0.21088,0.32124,1
,,,,,,
ROUGE-2+StopWordRemoval,186,KM.TXT,0.47727,0.14384,0.22105,1
,,,,,,
ROUGE-L+StopWordRemoval,187,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,187,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,187,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,188,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,188,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,188,KM.TXT,0.20755,0.09735,0.13253,1
,,,,,,
ROUGE-L+StopWordRemoval,189,KM.TXT,0.16667,0.0625,0.09091,1
,,,,,,
ROUGE-1+StopWordRemoval,189,KM.TXT,0.34375,0.1134,0.17054,1
,,,,,,
ROUGE-2+StopWordRemoval,189,KM.TXT,0.13333,0.04167,0.06349,1
,,,,,,
ROUGE-L+StopWordRemoval,80,KM.TXT,0.25926,0.09091,0.13462,1
,,,,,,
ROUGE-1+StopWordRemoval,80,KM.TXT,0.35714,0.10638,0.16393,1
,,,,,,
ROUGE-2+StopWordRemoval,80,KM.TXT,0.07692,0.02151,0.03361,1
,,,,,,
ROUGE-L+StopWordRemoval,81,KM.TXT,0.26316,0.08929,0.13333,1
,,,,,,
ROUGE-1+StopWordRemoval,81,KM.TXT,0.5,0.14184,0.22099,1
,,,,,,
ROUGE-2+StopWordRemoval,81,KM.TXT,0.18421,0.05,0.07865,1
,,,,,,
ROUGE-L+StopWordRemoval,82,KM.TXT,0.15625,0.06757,0.09434,1
,,,,,,
ROUGE-1+StopWordRemoval,82,KM.TXT,0.23529,0.08602,0.12598,1
,,,,,,
ROUGE-2+StopWordRemoval,82,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,83,KM.TXT,0.15,0.05825,0.08392,1
,,,,,,
ROUGE-1+StopWordRemoval,83,KM.TXT,0.30233,0.10833,0.15951,1
,,,,,,
ROUGE-2+StopWordRemoval,83,KM.TXT,0.07317,0.02521,0.0375,1
,,,,,,
ROUGE-L+StopWordRemoval,84,KM.TXT,0.53846,0.14737,0.2314,1
,,,,,,
ROUGE-1+StopWordRemoval,84,KM.TXT,0.84615,0.18182,0.29932,1
,,,,,,
ROUGE-2+StopWordRemoval,84,KM.TXT,0.45833,0.09167,0.15278,1
,,,,,,
ROUGE-L+StopWordRemoval,85,KM.TXT,0.17143,0.08451,0.11321,1
,,,,,,
ROUGE-1+StopWordRemoval,85,KM.TXT,0.38889,0.16867,0.23529,1
,,,,,,
ROUGE-2+StopWordRemoval,85,KM.TXT,0.02941,0.0122,0.01724,1
,,,,,,
ROUGE-L+StopWordRemoval,86,KM.TXT,0.15625,0.06579,0.09259,1
,,,,,,
ROUGE-1+StopWordRemoval,86,KM.TXT,0.37143,0.14773,0.21138,1
,,,,,,
ROUGE-2+StopWordRemoval,86,KM.TXT,0.12121,0.04598,0.06667,1
,,,,,,
ROUGE-L+StopWordRemoval,87,KM.TXT,0.38889,0.14583,0.21212,1
,,,,,,
ROUGE-1+StopWordRemoval,87,KM.TXT,0.64865,0.19048,0.29448,1
,,,,,,
ROUGE-2+StopWordRemoval,87,KM.TXT,0.31429,0.088,0.1375,1
,,,,,,
ROUGE-L+StopWordRemoval,88,KM.TXT,0.28947,0.11111,0.16058,1
,,,,,,
ROUGE-1+StopWordRemoval,88,KM.TXT,0.38462,0.14493,0.21053,1
,,,,,,
ROUGE-2+StopWordRemoval,88,KM.TXT,0.18,0.06569,0.09626,1
,,,,,,
ROUGE-L+StopWordRemoval,89,KM.TXT,0.23077,0.0625,0.09836,1
,,,,,,
ROUGE-1+StopWordRemoval,89,KM.TXT,0.33333,0.07556,0.12319,1
,,,,,,
ROUGE-2+StopWordRemoval,89,KM.TXT,0.12245,0.02679,0.04396,1
,,,,,,
ROUGE-L+StopWordRemoval,190,KM.TXT,0.15,0.06383,0.08955,1
,,,,,,
ROUGE-1+StopWordRemoval,190,KM.TXT,0.29787,0.13084,0.18182,1
,,,,,,
ROUGE-2+StopWordRemoval,190,KM.TXT,0.08889,0.03774,0.05298,1
,,,,,,
ROUGE-L+StopWordRemoval,191,KM.TXT,0.21875,0.08642,0.12389,1
,,,,,,
ROUGE-1+StopWordRemoval,191,KM.TXT,0.34375,0.10891,0.16541,1
,,,,,,
ROUGE-2+StopWordRemoval,191,KM.TXT,0.1,0.03,0.04615,1
,,,,,,
ROUGE-L+StopWordRemoval,192,KM.TXT,0.25,0.08219,0.12371,1
,,,,,,
ROUGE-1+StopWordRemoval,192,KM.TXT,0.42308,0.10784,0.17188,1
,,,,,,
ROUGE-2+StopWordRemoval,192,KM.TXT,0.125,0.0297,0.048,1
,,,,,,
ROUGE-L+StopWordRemoval,193,KM.TXT,0.14706,0.05263,0.07752,1
,,,,,,
ROUGE-1+StopWordRemoval,193,KM.TXT,0.375,0.12712,0.18987,1
,,,,,,
ROUGE-2+StopWordRemoval,193,KM.TXT,0.02632,0.00855,0.0129,1
,,,,,,
ROUGE-L+StopWordRemoval,194,KM.TXT,0.44,0.11,0.176,1
,,,,,,
ROUGE-1+StopWordRemoval,194,KM.TXT,0.57692,0.11538,0.19231,1
,,,,,,
ROUGE-2+StopWordRemoval,194,KM.TXT,0.29167,0.05426,0.0915,1
,,,,,,
ROUGE-L+StopWordRemoval,195,KM.TXT,0.2439,0.05814,0.0939,1
,,,,,,
ROUGE-1+StopWordRemoval,195,KM.TXT,0.46341,0.07983,0.1362,1
,,,,,,
ROUGE-2+StopWordRemoval,195,KM.TXT,0.15385,0.02532,0.04348,1
,,,,,,
ROUGE-L+StopWordRemoval,196,KM.TXT,0.29412,0.09174,0.13986,1
,,,,,,
ROUGE-1+StopWordRemoval,196,KM.TXT,0.55,0.13665,0.21891,1
,,,,,,
ROUGE-2+StopWordRemoval,196,KM.TXT,0.15789,0.0375,0.06061,1
,,,,,,
ROUGE-L+StopWordRemoval,197,KM.TXT,0.5,0.13483,0.21239,1
,,,,,,
ROUGE-1+StopWordRemoval,197,KM.TXT,0.72,0.144,0.24,1
,,,,,,
ROUGE-2+StopWordRemoval,197,KM.TXT,0.3913,0.07258,0.12245,1
,,,,,,
ROUGE-L+StopWordRemoval,198,KM.TXT,0.4,0.13483,0.20168,1
,,,,,,
ROUGE-1+StopWordRemoval,198,KM.TXT,0.625,0.17857,0.27778,1
,,,,,,
ROUGE-2+StopWordRemoval,198,KM.TXT,0.16667,0.04505,0.07092,1
,,,,,,
ROUGE-L+StopWordRemoval,199,KM.TXT,0.28571,0.08696,0.13333,1
,,,,,,
ROUGE-1+StopWordRemoval,199,KM.TXT,0.3871,0.10714,0.16783,1
,,,,,,
ROUGE-2+StopWordRemoval,199,KM.TXT,0.10345,0.02703,0.04286,1
,,,,,,
ROUGE-L+StopWordRemoval,90,KM.TXT,0.31579,0.12,0.17391,1
,,,,,,
ROUGE-1+StopWordRemoval,90,KM.TXT,0.39535,0.12977,0.1954,1
,,,,,,
ROUGE-2+StopWordRemoval,90,KM.TXT,0.19512,0.06154,0.09357,1
,,,,,,
ROUGE-L+StopWordRemoval,91,KM.TXT,0.35714,0.12195,0.18182,1
,,,,,,
ROUGE-1+StopWordRemoval,91,KM.TXT,0.46939,0.13939,0.21495,1
,,,,,,
ROUGE-2+StopWordRemoval,91,KM.TXT,0.17021,0.04878,0.07583,1
,,,,,,
ROUGE-L+StopWordRemoval,92,KM.TXT,0.28571,0.12121,0.17021,1
,,,,,,
ROUGE-1+StopWordRemoval,92,KM.TXT,0.53571,0.17045,0.25862,1
,,,,,,
ROUGE-2+StopWordRemoval,92,KM.TXT,0.34615,0.10345,0.15929,1
,,,,,,
ROUGE-L+StopWordRemoval,93,KM.TXT,0.07895,0.0411,0.05405,1
,,,,,,
ROUGE-1+StopWordRemoval,93,KM.TXT,0.21053,0.08696,0.12308,1
,,,,,,
ROUGE-2+StopWordRemoval,93,KM.TXT,0.02778,0.01099,0.01575,1
,,,,,,
ROUGE-L+StopWordRemoval,94,KM.TXT,0.11628,0.07353,0.09009,1
,,,,,,
ROUGE-1+StopWordRemoval,94,KM.TXT,0.14583,0.07865,0.10219,1
,,,,,,
ROUGE-2+StopWordRemoval,94,KM.TXT,0,0,0,1
,,,,,,
ROUGE-L+StopWordRemoval,95,KM.TXT,0.27778,0.10417,0.15152,1
,,,,,,
ROUGE-1+StopWordRemoval,95,KM.TXT,0.46341,0.13475,0.20879,1
,,,,,,
ROUGE-2+StopWordRemoval,95,KM.TXT,0.12821,0.03571,0.05587,1
,,,,,,
ROUGE-L+StopWordRemoval,96,KM.TXT,0.5,0.19178,0.27723,1
,,,,,,
ROUGE-1+StopWordRemoval,96,KM.TXT,0.58621,0.18681,0.28333,1
,,,,,,
ROUGE-2+StopWordRemoval,96,KM.TXT,0.37037,0.11111,0.17094,1
,,,,,,
ROUGE-L+StopWordRemoval,97,KM.TXT,0.33333,0.10811,0.16327,1
,,,,,,
ROUGE-1+StopWordRemoval,97,KM.TXT,0.375,0.11111,0.17143,1
,,,,,,
ROUGE-2+StopWordRemoval,97,KM.TXT,0.22727,0.0625,0.09804,1
,,,,,,
ROUGE-L+StopWordRemoval,98,KM.TXT,0.25,0.08,0.12121,1
,,,,,,
ROUGE-1+StopWordRemoval,98,KM.TXT,0.36,0.10345,0.16071,1
,,,,,,
ROUGE-2+StopWordRemoval,98,KM.TXT,0.08696,0.02326,0.0367,1
,,,,,,
ROUGE-L+StopWordRemoval,99,KM.TXT,0.19608,0.10989,0.14085,1
,,,,,,
ROUGE-1+StopWordRemoval,99,KM.TXT,0.45455,0.2193,0.29586,1
,,,,,,
ROUGE-2+StopWordRemoval,99,KM.TXT,0.20755,0.09735,0.13253,1
